pandal_id,vehicle_number,vehicle_type,length,width,number_of_wheels
3624,TS07DC8035,Mini Truck,4.8,1.9,4
3625,TS11DE3937,Trailer,12.0,2.6,14
3626,TS07CN2948,Truck,8.5,2.5,10
3627,TS10DC5572,Hydraulic Vehicle,14.5,2.8,16
3628,TS11VS3047,Mini Truck,4.8,1.9,4
3629,TS11WN8763,Mini Truck,4.8,1.9,4
3630,TS10VY3108,Mini Truck,4.8,1.9,4
3631,TS07PV6423,Tractor,5.8,2.2,6
3632,TS11DW7688,Pickup Van,4.8,1.9,4
3633,TS11JW2337,Mini Truck,5.8,2.2,6
3634,TS11FH5505,Truck,8.5,2.5,10
3635,TS11PW9154,Lorry,12.0,2.6,14
3636,TS09HE9444,Hydraulic Vehicle,14.5,2.8,16
3637,TS07LH7310,Trailer,12.0,2.6,14
3638,TS09PE5727,Tractor,5.8,2.2,6
3639,TS10NB6926,Lorry,12.0,2.6,14
3640,TS10XA7526,Truck,8.5,2.5,10
3641,TS11GH8466,Tractor,5.8,2.2,6
3642,TS09ON9918,Tractor,5.8,2.2,6
3643,TS10QI6454,Mini Truck,4.8,1.9,4
3644,TS07YC5181,Truck,8.5,2.5,10
3645,TS10WM7973,Pickup Van,4.8,1.9,4
3646,TS07PL2564,Lorry,8.5,2.5,10
3647,TS10RR3302,Lorry,8.5,2.5,10
3648,TS09PZ1758,Tractor,5.8,2.2,6
3649,TS07AB5371,Lorry,12.0,2.6,14
3650,TS10ES7995,Tractor,5.8,2.2,6
3651,TS10IT1235,Mini Truck,5.8,2.2,6
3652,TS10NW5853,Mini Truck,4.8,1.9,4
3653,TS08VU9330,Mini Truck,5.8,2.2,6
3654,TS08DO3380,Lorry,12.0,2.6,14
3655,TS07GG5164,Tractor,5.8,2.2,6
3656,TS10CY1919,Lorry,8.5,2.5,10
3657,TS09UH1546,Lorry,8.5,2.5,10
3658,TS09WU5512,Mini Truck,5.8,2.2,6
3659,TS10SK6139,Trailer,12.0,2.6,14
3660,TS10PH1358,Truck,8.5,2.5,10
3661,TS11HE3669,Mini Truck,5.8,2.2,6
3662,TS07GO9673,Pickup Van,4.8,1.9,4
3663,TS08FX4727,Truck,8.5,2.5,10
3664,TS07BS9059,Tractor,5.8,2.2,6
3665,TS08EG8816,Mini Truck,4.8,1.9,4
3666,TS08GA9106,Truck,8.5,2.5,10
3667,TS10MT7139,Lorry,12.0,2.6,14
3668,TS08TI6674,Hydraulic Vehicle,14.5,2.8,16
3669,TS08ZI2708,Lorry,8.5,2.5,10
3670,TS09MM3006,Tractor,5.8,2.2,6
3671,TS08EL9392,Truck,8.5,2.5,10
3672,TS10TP2575,Pickup Van,4.8,1.9,4
3673,TS10MF8893,Mini Truck,5.8,2.2,6
3674,TS09RT4946,Lorry,8.5,2.5,10
3675,TS09VQ9565,Mini Truck,4.8,1.9,4
3676,TS10JO3531,Trailer,12.0,2.6,14
3677,TS10YS3007,Hydraulic Vehicle,14.5,2.8,16
3678,TS10XB7406,Lorry,12.0,2.6,14
3679,TS11SC2539,Lorry,12.0,2.6,14
3680,TS07RL9588,Lorry,8.5,2.5,10
3681,TS08XL4317,Tractor,5.8,2.2,6
3682,TS10HH2616,Pickup Van,4.8,1.9,4
3683,TS11TH2459,Lorry,12.0,2.6,14
3684,TS11FF5441,Truck,8.5,2.5,10
3685,TS08AB2314,Tractor,5.8,2.2,6
3686,TS08LJ7296,Mini Truck,4.8,1.9,4
3687,TS10EJ2839,Mini Truck,5.8,2.2,6
3688,TS08CU9636,Tractor,5.8,2.2,6
3689,TS09CP9874,Lorry,8.5,2.5,10
3690,TS09EQ3328,Mini Truck,4.8,1.9,4
3691,TS08JR5484,Trailer,12.0,2.6,14
3692,TS09YE5157,Mini Truck,4.8,1.9,4
3693,TS08ZB2383,Mini Truck,5.8,2.2,6
3694,TS10UB6031,Truck,8.5,2.5,10
3695,TS07LX8576,Lorry,12.0,2.6,14
3696,TS10OU1234,Tractor,5.8,2.2,6
3697,TS09XI8779,Mini Truck,5.8,2.2,6
3698,TS11DQ5428,Hydraulic Vehicle,14.5,2.8,16
3699,TS08CM7073,Hydraulic Vehicle,14.5,2.8,16
3700,TS11BU9884,Mini Truck,4.8,1.9,4
3701,TS11MQ6564,Tractor,5.8,2.2,6
3702,TS07SW7903,Pickup Van,4.8,1.9,4
3703,TS08QY2330,Truck,8.5,2.5,10
3704,TS09UJ7609,Hydraulic Vehicle,14.5,2.8,16
3705,TS11VY1691,Truck,8.5,2.5,10
3706,TS07WC4104,Lorry,8.5,2.5,10
3707,TS10WV5814,Tractor,5.8,2.2,6
3708,TS08EP4332,Lorry,8.5,2.5,10
3709,TS09AR5619,Mini Truck,5.8,2.2,6
3710,TS09EB8957,Mini Truck,4.8,1.9,4
3711,TS11OC2101,Mini Truck,4.8,1.9,4
3712,TS09ZJ1977,Lorry,8.5,2.5,10
3713,TS09ZL6192,Trailer,12.0,2.6,14
3714,TS10EW6814,Lorry,8.5,2.5,10
3715,TS11QP8039,Hydraulic Vehicle,14.5,2.8,16
3716,TS09XV2450,Lorry,8.5,2.5,10
3717,TS08WD4865,Mini Truck,5.8,2.2,6
3718,TS08JO3641,Truck,8.5,2.5,10
3719,TS11TF9234,Lorry,12.0,2.6,14
3720,TS11BI8491,Truck,8.5,2.5,10
3721,TS09ZY9306,Truck,8.5,2.5,10
3722,TS09UE9525,Mini Truck,4.8,1.9,4
3723,TS11JP3576,Tractor,5.8,2.2,6
3724,TS09UB9893,Mini Truck,5.8,2.2,6
3725,TS10IF3002,Mini Truck,5.8,2.2,6
3726,TS07KP3510,Lorry,12.0,2.6,14
3727,TS10HB1014,Trailer,12.0,2.6,14
3728,TS10SE5522,Mini Truck,4.8,1.9,4
3729,TS11FJ9423,Lorry,8.5,2.5,10
3730,TS11XI1860,Mini Truck,4.8,1.9,4
3731,TS07XL7082,Lorry,12.0,2.6,14
3732,TS08DA6384,Hydraulic Vehicle,14.5,2.8,16
3733,TS08VL2613,Mini Truck,4.8,1.9,4
3734,TS10CM4498,Mini Truck,4.8,1.9,4
3735,TS11DP7979,Mini Truck,5.8,2.2,6
3736,TS10EZ2097,Mini Truck,5.8,2.2,6
3737,TS09OM5701,Pickup Van,4.8,1.9,4
3738,TS11FP4704,Trailer,12.0,2.6,14
3739,TS07MP3294,Pickup Van,4.8,1.9,4
3740,TS09RY3847,Truck,8.5,2.5,10
3741,TS07OJ7182,Truck,8.5,2.5,10
3742,TS07KH5125,Mini Truck,4.8,1.9,4
3743,TS07KG7105,Lorry,8.5,2.5,10
3744,TS09EP6178,Mini Truck,4.8,1.9,4
3745,TS07LS7954,Lorry,8.5,2.5,10
3746,TS07RK7377,Trailer,12.0,2.6,14
3747,TS10QH6286,Lorry,8.5,2.5,10
3748,TS11UE3487,Pickup Van,4.8,1.9,4
3749,TS11RT3072,Truck,8.5,2.5,10
3750,TS08BS6359,Tractor,5.8,2.2,6
3751,TS11VC7642,Lorry,8.5,2.5,10
3752,TS07QG9256,Lorry,8.5,2.5,10
3753,TS10IQ8588,Pickup Van,4.8,1.9,4
3754,TS08RZ1970,Lorry,12.0,2.6,14
3755,TS11QV6435,Trailer,12.0,2.6,14
3756,TS09BV1124,Trailer,12.0,2.6,14
3757,TS09EL4780,Lorry,8.5,2.5,10
3758,TS09FQ7064,Lorry,8.5,2.5,10
3759,TS10WM7395,Pickup Van,4.8,1.9,4
3760,TS10RB1554,Trailer,12.0,2.6,14
3761,TS08IU1783,Truck,8.5,2.5,10
3762,TS07GD3858,Truck,8.5,2.5,10
3763,TS11WX1902,Tractor,5.8,2.2,6
3764,TS07FS8238,Lorry,12.0,2.6,14
3765,TS10QI7018,Mini Truck,4.8,1.9,4
3766,TS10PS8267,Tractor,5.8,2.2,6
3767,TS07BV3572,Truck,8.5,2.5,10
3768,TS11NY5058,Tractor,5.8,2.2,6
3769,TS09TA5566,Mini Truck,5.8,2.2,6
3770,TS08YA9222,Lorry,8.5,2.5,10
3771,TS09CM9009,Mini Truck,5.8,2.2,6
3772,TS08JW4468,Lorry,8.5,2.5,10
3773,TS07RK3305,Trailer,12.0,2.6,14
3774,TS11HS8725,Trailer,12.0,2.6,14
3775,TS07BC1779,Lorry,12.0,2.6,14
3776,TS09EQ3884,Lorry,8.5,2.5,10
3777,TS11GY8018,Tractor,5.8,2.2,6
3778,TS11NQ3428,Lorry,12.0,2.6,14
3779,TS07EV5730,Mini Truck,4.8,1.9,4
3780,TS11AS7300,Truck,8.5,2.5,10
3781,TS09XZ6533,Mini Truck,4.8,1.9,4
3782,TS10SN4994,Lorry,12.0,2.6,14
3783,TS07YE9193,Mini Truck,4.8,1.9,4
3784,TS09SQ9569,Truck,8.5,2.5,10
3785,TS10BX2832,Pickup Van,4.8,1.9,4
3786,TS07ET7958,Lorry,8.5,2.5,10
3787,TS11QY1411,Pickup Van,4.8,1.9,4
3788,TS11EQ2474,Pickup Van,4.8,1.9,4
3789,TS09HR5243,Pickup Van,4.8,1.9,4
3790,TS09FQ7043,Mini Truck,5.8,2.2,6
3791,TS11UA2729,Lorry,8.5,2.5,10
3792,TS08AN7615,Hydraulic Vehicle,14.5,2.8,16
3793,TS08AK7748,Mini Truck,5.8,2.2,6
3794,TS09PT6235,Mini Truck,5.8,2.2,6
3795,TS08RR5410,Trailer,12.0,2.6,14
3796,TS08KY6294,Pickup Van,4.8,1.9,4
3797,TS10VD1665,Truck,8.5,2.5,10
3798,TS11MB5351,Lorry,8.5,2.5,10
3799,TS09AN1609,Trailer,12.0,2.6,14
3800,TS11LZ6682,Truck,8.5,2.5,10
3801,TS09WS1127,Mini Truck,4.8,1.9,4
3802,TS10EG3868,Tractor,5.8,2.2,6
3803,TS08BE5219,Tractor,5.8,2.2,6
3804,TS07RT7448,Tractor,5.8,2.2,6
3805,TS08RT3532,Pickup Van,4.8,1.9,4
3806,TS08PH7060,Lorry,8.5,2.5,10
3807,TS11RN4122,Tractor,5.8,2.2,6
3808,TS08PN9390,Mini Truck,4.8,1.9,4
3809,TS10WJ3704,Pickup Van,4.8,1.9,4
3810,TS08XA1979,Mini Truck,4.8,1.9,4
3811,TS09MC3196,Hydraulic Vehicle,14.5,2.8,16
3812,TS07OY8570,Mini Truck,4.8,1.9,4
3813,TS10PJ2570,Truck,8.5,2.5,10
3814,TS08NW6199,Truck,8.5,2.5,10
3815,TS11KK2950,Pickup Van,4.8,1.9,4
3816,TS11AG2626,Lorry,12.0,2.6,14
3817,TS11RU3250,Lorry,8.5,2.5,10
3818,TS09UP2250,Lorry,12.0,2.6,14
3819,TS08XQ7441,Truck,8.5,2.5,10
3820,TS07MM7771,Pickup Van,4.8,1.9,4
3821,TS11LF3498,Mini Truck,5.8,2.2,6
3822,TS09YD4802,Mini Truck,5.8,2.2,6
3823,TS08KK1282,Mini Truck,5.8,2.2,6
3824,TS10UV3733,Truck,8.5,2.5,10
3825,TS08GF1033,Mini Truck,5.8,2.2,6
3826,TS10IU7392,Truck,8.5,2.5,10
3827,TS10PH4378,Pickup Van,4.8,1.9,4
3828,TS09TI3887,Mini Truck,5.8,2.2,6
3829,TS10PU2439,Truck,8.5,2.5,10
3830,TS07KE4905,Mini Truck,5.8,2.2,6
3831,TS08YP5293,Lorry,12.0,2.6,14
3832,TS11CE6974,Mini Truck,5.8,2.2,6
3833,TS09GJ4179,Tractor,5.8,2.2,6
3834,TS07BV9397,Truck,8.5,2.5,10
3835,TS11RB1398,Tractor,5.8,2.2,6
3836,TS07PC5870,Pickup Van,4.8,1.9,4
3837,TS08IZ6325,Mini Truck,5.8,2.2,6
3838,TS11WD9190,Hydraulic Vehicle,14.5,2.8,16
3839,TS11QZ6071,Mini Truck,4.8,1.9,4
3840,TS07XU4830,Lorry,8.5,2.5,10
3841,TS07AD8493,Mini Truck,5.8,2.2,6
3842,TS07RC9408,Pickup Van,4.8,1.9,4
3843,TS10WV7480,Trailer,12.0,2.6,14
3844,TS07QH3965,Tractor,5.8,2.2,6
3845,TS08PI4503,Mini Truck,5.8,2.2,6
3846,TS11FI4941,Lorry,12.0,2.6,14
3847,TS08WK9980,Tractor,5.8,2.2,6
3848,TS08WY8273,Lorry,8.5,2.5,10
3849,TS09QK9901,Tractor,5.8,2.2,6
3850,TS11DV2503,Trailer,12.0,2.6,14
3851,TS09IB5144,Mini Truck,5.8,2.2,6
3852,TS07SR3206,Lorry,12.0,2.6,14
3853,TS11OW9130,Trailer,12.0,2.6,14
3854,TS10ZC1002,Truck,8.5,2.5,10
3855,TS08IV4440,Pickup Van,4.8,1.9,4
3856,TS10BP4220,Tractor,5.8,2.2,6
3857,TS09GQ6282,Pickup Van,4.8,1.9,4
3858,TS08CV8885,Tractor,5.8,2.2,6
3859,TS11LQ3650,Truck,8.5,2.5,10
3860,TS10DH9047,Mini Truck,4.8,1.9,4
3861,TS07IL4576,Lorry,12.0,2.6,14
3862,TS09WI4102,Tractor,5.8,2.2,6
3863,TS10RF6001,Mini Truck,5.8,2.2,6
3864,TS10YG9485,Truck,8.5,2.5,10
3865,TS08CW3721,Lorry,8.5,2.5,10
3866,TS09AP9773,Truck,8.5,2.5,10
3867,TS09NT7352,Lorry,8.5,2.5,10
3868,TS10NV1562,Trailer,12.0,2.6,14
3869,TS11WB2888,Mini Truck,4.8,1.9,4
3870,TS08QN2387,Truck,8.5,2.5,10
3871,TS09BO6460,Lorry,12.0,2.6,14
3872,TS11YM7791,Pickup Van,4.8,1.9,4
3873,TS11LE7701,Lorry,8.5,2.5,10
3874,TS08OV8936,Mini Truck,5.8,2.2,6
3875,TS10OX7952,Mini Truck,5.8,2.2,6
3876,TS09HB1572,Mini Truck,4.8,1.9,4
3877,TS07ZE5888,Truck,8.5,2.5,10
3878,TS09UZ2125,Hydraulic Vehicle,14.5,2.8,16
3879,TS10QC5331,Truck,8.5,2.5,10
3880,TS11SN4983,Trailer,12.0,2.6,14
3881,TS10OL4597,Hydraulic Vehicle,14.5,2.8,16
3882,TS07WP8924,Tractor,5.8,2.2,6
3883,TS09VW8223,Truck,8.5,2.5,10
3884,TS11MH1837,Trailer,12.0,2.6,14
3885,TS09BV8141,Lorry,12.0,2.6,14
3886,TS07GY8724,Mini Truck,5.8,2.2,6
3887,TS09QV4560,Tractor,5.8,2.2,6
3888,TS11PP3445,Pickup Van,4.8,1.9,4
3889,TS08CQ1674,Mini Truck,5.8,2.2,6
3890,TS07WT6490,Pickup Van,4.8,1.9,4
3891,TS07KC6528,Hydraulic Vehicle,14.5,2.8,16
3892,TS11HS6016,Tractor,5.8,2.2,6
3893,TS10JJ4832,Mini Truck,5.8,2.2,6
3894,TS08GD5599,Mini Truck,4.8,1.9,4
3895,TS10HC5777,Tractor,5.8,2.2,6
3896,TS08FU7851,Mini Truck,5.8,2.2,6
3897,TS09QB8940,Truck,8.5,2.5,10
3898,TS10JF5873,Tractor,5.8,2.2,6
3899,TS11OU2831,Trailer,12.0,2.6,14
3900,TS10QL8939,Lorry,12.0,2.6,14
3901,TS10IU4430,Mini Truck,5.8,2.2,6
3902,TS08PO6067,Hydraulic Vehicle,14.5,2.8,16
3903,TS09JE6894,Lorry,8.5,2.5,10
3904,TS11CJ9656,Hydraulic Vehicle,14.5,2.8,16
3905,TS11DB9718,Lorry,8.5,2.5,10
3906,TS07IE5114,Pickup Van,4.8,1.9,4
3907,TS10XT5291,Tractor,5.8,2.2,6
3908,TS08DW6401,Hydraulic Vehicle,14.5,2.8,16
3909,TS09YM5057,Truck,8.5,2.5,10
3910,TS08LK6643,Lorry,8.5,2.5,10
3911,TS10YC7330,Lorry,8.5,2.5,10
3912,TS10BP5434,Trailer,12.0,2.6,14
3913,TS07OV7075,Trailer,12.0,2.6,14
3914,TS11HC7087,Truck,8.5,2.5,10
3915,TS07XY1354,Trailer,12.0,2.6,14
3916,TS10DQ8088,Pickup Van,4.8,1.9,4
3917,TS07GU8095,Trailer,12.0,2.6,14
3918,TS11ZM6149,Tractor,5.8,2.2,6
3919,TS10OU2096,Mini Truck,5.8,2.2,6
3920,TS09YW4796,Tractor,5.8,2.2,6
3921,TS07VM7251,Trailer,12.0,2.6,14
3922,TS08SN2592,Lorry,8.5,2.5,10
3923,TS10LM8778,Truck,8.5,2.5,10
3924,TS11HX5036,Truck,8.5,2.5,10
3925,TS11LD7038,Lorry,8.5,2.5,10
3926,TS07JI4644,Mini Truck,4.8,1.9,4
3927,TS11FW9685,Trailer,12.0,2.6,14
3928,TS08KN7213,Tractor,5.8,2.2,6
3929,TS10UR3397,Tractor,5.8,2.2,6
3930,TS10KQ9971,Truck,8.5,2.5,10
3931,TS11HL8797,Trailer,12.0,2.6,14
3932,TS09KF7215,Trailer,12.0,2.6,14
3933,TS09VG9560,Lorry,8.5,2.5,10
3934,TS07UM7742,Trailer,12.0,2.6,14
3935,TS10IB4185,Hydraulic Vehicle,14.5,2.8,16
3936,TS08BR7452,Tractor,5.8,2.2,6
3937,TS11DU7699,Mini Truck,5.8,2.2,6
3938,TS11LD7200,Mini Truck,5.8,2.2,6
3939,TS09OL7934,Mini Truck,4.8,1.9,4
3940,TS11WQ6591,Tractor,5.8,2.2,6
3941,TS07YN3749,Hydraulic Vehicle,14.5,2.8,16
3942,TS07VP4825,Tractor,5.8,2.2,6
3943,TS09ER5824,Mini Truck,5.8,2.2,6
3944,TS11KA1311,Lorry,8.5,2.5,10
3945,TS11KK3757,Lorry,12.0,2.6,14
3946,TS08ME3028,Mini Truck,5.8,2.2,6
3947,TS10BJ5659,Trailer,12.0,2.6,14
3948,TS11JO2612,Lorry,12.0,2.6,14
3949,TS09HU5946,Mini Truck,5.8,2.2,6
3950,TS10UF6248,Hydraulic Vehicle,14.5,2.8,16
3951,TS07FY5642,Tractor,5.8,2.2,6
3952,TS11QO6096,Hydraulic Vehicle,14.5,2.8,16
3953,TS09JE3604,Lorry,8.5,2.5,10
3954,TS11JF6629,Lorry,8.5,2.5,10
3955,TS11PN3889,Mini Truck,5.8,2.2,6
3956,TS11AM3074,Mini Truck,5.8,2.2,6
3957,TS11NG8858,Truck,8.5,2.5,10
3958,TS11OZ5365,Pickup Van,4.8,1.9,4
3959,TS10DQ8838,Truck,8.5,2.5,10
3960,TS11KM1545,Truck,8.5,2.5,10
3961,TS07AN3460,Lorry,8.5,2.5,10
3962,TS11NA2014,Lorry,12.0,2.6,14
3963,TS09ES9309,Lorry,12.0,2.6,14
3964,TS09LT3550,Mini Truck,5.8,2.2,6
3965,TS10MG1136,Tractor,5.8,2.2,6
3966,TS11QQ3918,Mini Truck,4.8,1.9,4
3967,TS09DK8817,Truck,8.5,2.5,10
3968,TS11VZ3791,Mini Truck,5.8,2.2,6
3969,TS11OF4308,Pickup Van,4.8,1.9,4
3970,TS11VT2501,Mini Truck,5.8,2.2,6
3971,TS07VW9302,Mini Truck,4.8,1.9,4
3972,TS10TJ7040,Mini Truck,4.8,1.9,4
3973,TS07HJ3491,Mini Truck,5.8,2.2,6
3974,TS10RJ6917,Pickup Van,4.8,1.9,4
3975,TS08XN1347,Hydraulic Vehicle,14.5,2.8,16
3976,TS07IM3090,Truck,8.5,2.5,10
3977,TS08KX9006,Tractor,5.8,2.2,6
3978,TS09CQ8378,Tractor,5.8,2.2,6
3979,TS08KK9120,Lorry,8.5,2.5,10
3980,TS08WH9047,Mini Truck,4.8,1.9,4
3981,TS11NP2883,Truck,8.5,2.5,10
3982,TS08NI1318,Lorry,8.5,2.5,10
3983,TS10PN7882,Lorry,8.5,2.5,10
3984,TS07ED6527,Mini Truck,4.8,1.9,4
3985,TS10MO8211,Mini Truck,5.8,2.2,6
3986,TS08BG7398,Mini Truck,5.8,2.2,6
3987,TS10IY4530,Tractor,5.8,2.2,6
3988,TS10NH8365,Mini Truck,5.8,2.2,6
3989,TS07YB5414,Pickup Van,4.8,1.9,4
3990,TS09AY4094,Tractor,5.8,2.2,6
3991,TS08CA7845,Hydraulic Vehicle,14.5,2.8,16
3992,TS07DB3570,Mini Truck,5.8,2.2,6
3993,TS10LO9951,Lorry,8.5,2.5,10
3994,TS11LB5064,Mini Truck,5.8,2.2,6
3995,TS09GV8048,Pickup Van,4.8,1.9,4
3996,TS09XQ6552,Truck,8.5,2.5,10
3997,TS10VV6245,Lorry,8.5,2.5,10
3998,TS08RK4749,Mini Truck,4.8,1.9,4
3999,TS10FX4925,Tractor,5.8,2.2,6
4000,TS10OC1940,Truck,8.5,2.5,10
4001,TS10EF7699,Pickup Van,4.8,1.9,4
4002,TS07ON3656,Truck,8.5,2.5,10
4003,TS08OK9114,Lorry,12.0,2.6,14
4004,TS10MG1813,Trailer,12.0,2.6,14
4005,TS11FP5642,Mini Truck,4.8,1.9,4
4006,TS10SM4227,Mini Truck,5.8,2.2,6
4007,TS10SV5700,Tractor,5.8,2.2,6
4008,TS08VX6810,Lorry,8.5,2.5,10
4009,TS10BX6316,Pickup Van,4.8,1.9,4
4010,TS11LN1661,Mini Truck,5.8,2.2,6
4011,TS08SZ7371,Tractor,5.8,2.2,6
4012,TS10RE2718,Truck,8.5,2.5,10
4013,TS08LR9945,Truck,8.5,2.5,10
4014,TS08BK1610,Pickup Van,4.8,1.9,4
4015,TS10IE5338,Lorry,8.5,2.5,10
4016,TS09RK7850,Lorry,12.0,2.6,14
4017,TS09GX2241,Mini Truck,5.8,2.2,6
4018,TS11ES9227,Pickup Van,4.8,1.9,4
4019,TS08WE4520,Mini Truck,5.8,2.2,6
4020,TS10RB1954,Mini Truck,4.8,1.9,4
4021,TS07PT3753,Mini Truck,5.8,2.2,6
4022,TS10AD3455,Pickup Van,4.8,1.9,4
4023,TS11PH4361,Pickup Van,4.8,1.9,4
4024,TS10UL3417,Lorry,8.5,2.5,10
4025,TS10XS8270,Mini Truck,5.8,2.2,6
4026,TS09RI1046,Mini Truck,5.8,2.2,6
4027,TS08VC2643,Hydraulic Vehicle,14.5,2.8,16
4028,TS10GB9665,Trailer,12.0,2.6,14
4029,TS10VU3329,Pickup Van,4.8,1.9,4
4030,TS11MH5182,Trailer,12.0,2.6,14
4031,TS07CP7985,Lorry,8.5,2.5,10
4032,TS08BR2497,Mini Truck,4.8,1.9,4
4033,TS08IW5267,Truck,8.5,2.5,10
4034,TS08RF2306,Trailer,12.0,2.6,14
4035,TS10JX5441,Lorry,8.5,2.5,10
4036,TS07EI5398,Lorry,8.5,2.5,10
4037,TS08FU2475,Tractor,5.8,2.2,6
4038,TS07KA8156,Tractor,5.8,2.2,6
4039,TS09NT1404,Lorry,8.5,2.5,10
4040,TS09PQ7183,Truck,8.5,2.5,10
4041,TS08MY3597,Trailer,12.0,2.6,14
4042,TS08DN6010,Mini Truck,5.8,2.2,6
4043,TS07TT6694,Trailer,12.0,2.6,14
4044,TS11WD1154,Truck,8.5,2.5,10
4045,TS11KD7139,Lorry,8.5,2.5,10
4046,TS08UW1033,Truck,8.5,2.5,10
4047,TS07UA7356,Mini Truck,4.8,1.9,4
4048,TS11TR9464,Mini Truck,4.8,1.9,4
4049,TS09OJ5332,Lorry,8.5,2.5,10
4050,TS11OG7447,Truck,8.5,2.5,10
4051,TS11YR9421,Truck,8.5,2.5,10
4052,TS09ED2628,Lorry,12.0,2.6,14
4053,TS10DD4466,Lorry,8.5,2.5,10
4054,TS08OY7869,Lorry,8.5,2.5,10
4055,TS08BN7320,Lorry,12.0,2.6,14
4056,TS07XA7651,Mini Truck,5.8,2.2,6
4057,TS08NN6457,Lorry,12.0,2.6,14
4058,TS09UG6792,Trailer,12.0,2.6,14
4059,TS09IY4744,Lorry,8.5,2.5,10
4060,TS09LU8584,Tractor,5.8,2.2,6
4061,TS08TW4704,Mini Truck,5.8,2.2,6
4062,TS08NF9105,Mini Truck,4.8,1.9,4
4063,TS11DJ3985,Mini Truck,4.8,1.9,4
4064,TS08NO5227,Mini Truck,4.8,1.9,4
4065,TS07YG7994,Mini Truck,5.8,2.2,6
4066,TS07VW4440,Truck,8.5,2.5,10
4067,TS07II7243,Hydraulic Vehicle,14.5,2.8,16
4068,TS09NW7423,Mini Truck,5.8,2.2,6
4069,TS07KE3479,Truck,8.5,2.5,10
4070,TS08IF6199,Lorry,12.0,2.6,14
4071,TS10BF7994,Mini Truck,5.8,2.2,6
4072,TS11NF4005,Tractor,5.8,2.2,6
4073,TS09LS4741,Mini Truck,5.8,2.2,6
4074,TS09VH9556,Tractor,5.8,2.2,6
4075,TS09WQ8692,Trailer,12.0,2.6,14
4076,TS07WV2034,Trailer,12.0,2.6,14
4077,TS07YG3485,Lorry,8.5,2.5,10
4078,TS08QS6381,Truck,8.5,2.5,10
4079,TS08TW1875,Pickup Van,4.8,1.9,4
4080,TS09JT2117,Trailer,12.0,2.6,14
4081,TS11XW2532,Mini Truck,5.8,2.2,6
4082,TS10VM7956,Lorry,8.5,2.5,10
4083,TS09KQ5765,Tractor,5.8,2.2,6
4084,TS07UX1734,Lorry,8.5,2.5,10
4085,TS11TX4790,Lorry,12.0,2.6,14
4086,TS08EL2593,Truck,8.5,2.5,10
4087,TS09EY8412,Pickup Van,4.8,1.9,4
4088,TS09IK3356,Tractor,5.8,2.2,6
4089,TS09HW2079,Mini Truck,5.8,2.2,6
4090,TS08BO1143,Truck,8.5,2.5,10
4091,TS07WR5833,Tractor,5.8,2.2,6
4092,TS07FT2314,Truck,8.5,2.5,10
4093,TS08GI4500,Mini Truck,5.8,2.2,6
4094,TS11CW9892,Tractor,5.8,2.2,6
4095,TS07QH9434,Trailer,12.0,2.6,14
4096,TS07TJ9231,Mini Truck,5.8,2.2,6
4097,TS07NW4438,Tractor,5.8,2.2,6
4098,TS09UI9627,Mini Truck,5.8,2.2,6
4099,TS07BD5516,Lorry,8.5,2.5,10
4100,TS09ZH6733,Truck,8.5,2.5,10
4101,TS09UP1515,Mini Truck,5.8,2.2,6
4102,TS08UN5650,Mini Truck,5.8,2.2,6
4103,TS08VR1340,Mini Truck,5.8,2.2,6
4104,TS08RD7658,Tractor,5.8,2.2,6
4105,TS11RY3598,Lorry,8.5,2.5,10
4106,TS11PO3397,Trailer,12.0,2.6,14
4107,TS11LQ4543,Mini Truck,5.8,2.2,6
4108,TS11BB3994,Pickup Van,4.8,1.9,4
4109,TS08ZV6341,Mini Truck,5.8,2.2,6
4110,TS09KG1261,Mini Truck,4.8,1.9,4
4111,TS08NM6804,Hydraulic Vehicle,14.5,2.8,16
4112,TS10KR6790,Tractor,5.8,2.2,6
4113,TS08SD1341,Tractor,5.8,2.2,6
4114,TS08TU5032,Lorry,12.0,2.6,14
4115,TS11TW9470,Mini Truck,4.8,1.9,4
4116,TS10FL6446,Pickup Van,4.8,1.9,4
4117,TS11AI2742,Lorry,8.5,2.5,10
4118,TS09NU6857,Lorry,12.0,2.6,14
4119,TS09SN9294,Mini Truck,4.8,1.9,4
4120,TS09EY9319,Pickup Van,4.8,1.9,4
4121,TS07TX1127,Lorry,8.5,2.5,10
4122,TS09CD4900,Tractor,5.8,2.2,6
4123,TS07OM3949,Hydraulic Vehicle,14.5,2.8,16
4124,TS07FA7797,Mini Truck,5.8,2.2,6
4125,TS09QL1128,Tractor,5.8,2.2,6
4126,TS09JS9945,Truck,8.5,2.5,10
4127,TS07UP9589,Truck,8.5,2.5,10
4128,TS07HS1310,Mini Truck,5.8,2.2,6
4129,TS07MK8583,Trailer,12.0,2.6,14
4130,TS07NQ7118,Truck,8.5,2.5,10
4131,TS09UI9595,Tractor,5.8,2.2,6
4132,TS07DQ9753,Hydraulic Vehicle,14.5,2.8,16
4133,TS07DM5290,Tractor,5.8,2.2,6
4134,TS11AP4968,Mini Truck,5.8,2.2,6
4135,TS11AO2870,Mini Truck,5.8,2.2,6
4136,TS10PG6714,Pickup Van,4.8,1.9,4
4137,TS09GV6945,Mini Truck,5.8,2.2,6
4138,TS07YK8337,Lorry,8.5,2.5,10
